,ID,BRAND,REVENUE
77,001RBOC950,LimeLight,95.1248275862069
78,001SIVU071,ChillStream,99.96
79,001SIVU071,LimeLight,131.1340273972603
80,001SIVU071,Pulse,25.205479452054792
81,001SQXC187,CineQuest,0.0
82,001SXFZ276,ChillStream,195.32371069182392
83,001TTLN903,CineQuest,63.157875
84,001TTLN903,LimeLight,42.87857142857143
85,001TTLN903,Pulse,51.45047923322684
86,001UAHA863,ChillStream,50.40591780821917
87,001UAHA863,CineQuest,30.590055710306405
88,001UAHA863,Pulse,10.9883064516129
89,001UAHA863,RetroReel,54.19084848484849
90,001UDSL771,CineQuest,72.59178082191781
91,001UFAQ102,CineQuest,59.98
92,001UNNH865,RetroReel,90.0
93,001UYQB422,LimeLight,40.32876712328767
94,001VLBV485,CineQuest,78.64109589041095
95,001WKVX393,LimeLight,75.82300000000001
96,001WOTZ983,Pulse,48.33402739726027
97,001WZZE262,LimeLight,40.32876712328767
98,001WZZE262,RetroReel,121.30065789473682
99,001XDRM026,LimeLight,20.0
100,001XPYF468,Pulse,44.86191176470588
101,001YPUL192,ChillStream,98.38709677419357
102,002ANIL633,Pulse,12.60834710743802
103,002AOWO547,LimeLight,46.61837579617834
104,002ARCP357,ChillStream,49.96
105,002BKVK889,ChillStream,75.0
106,002BKVK889,RetroReel,8.613948717948716
107,002BZGD044,CineQuest,63.21818181818182
108,002CNQR282,LimeLight,121.04679452054796
109,002CREJ862,Pulse,35.67213114754098
110,002CUYF788,LimeLight,120.986301369863
111,002CXBG255,CineQuest,75.18533333333333
112,002EAAX725,CineQuest,77.66183745583038
113,002EXCW867,LimeLight,121.04679452054796
114,002EXCW867,RetroReel,157.81481268011524
115,002FCKO341,RetroReel,180.06
116,002FIHW100,CineQuest,72.59178082191781
117,002FIHW100,LimeLight,43.24741935483871
118,002FMLQ798,Pulse,85.33711340206186
119,002GOMV479,LimeLight,40.32876712328767
120,002HTBP303,CineQuest,78.5755616438356
121,002IPLW094,RetroReel,181.4794520547945
122,002IWPX234,CineQuest,72.59178082191781
123,002JYSZ401,LimeLight,120.986301369863
124,002KBTX257,ChillStream,125.1
125,002KDWJ981,ChillStream,153.08589665653494
126,002KGKA332,CineQuest,196.1686567164179
127,002KIAG292,Pulse,27.471960000000003
128,002KPEI614,LimeLight,20.0
129,002MCDO278,LimeLight,129.26395759717315
130,002MYOP233,RetroReel,181.4189589041096
131,002NKQR179,LimeLight,71.23160194174756
132,002NLTJ592,Pulse,51.59471365638767
133,002NYZB724,CineQuest,72.53128767123287
134,002NYZB724,Pulse,50.0
135,002OADV079,ChillStream,125.40192926045016
136,002ODJA245,Pulse,25.558659217877093
137,002OFHC379,CineQuest,77.11684210526316
138,002OFHC379,Pulse,51.12380952380952
139,002OHHT519,Pulse,20.035
140,002PPXS156,LimeLight,71.65178294573644
141,002PXRI930,LimeLight,40.32876712328767
142,002QROR117,LimeLight,79.97
143,002QTOP811,LimeLight,60.0
144,002RFCE675,Pulse,48.33402739726028
145,002RIEU470,CineQuest,60.05
146,002RKAR661,ChillStream,176.85230769230768
147,002RKAR661,RetroReel,181.4189589041096
148,002RWXN391,CineQuest,158.20984251968505
149,002SOIZ089,ChillStream,50.42104109589041
150,002SOIZ089,LimeLight,11.377251184834122
151,002TRCU179,RetroReel,181.4794520547945
152,002UQOE027,RetroReel,192.78617563739385
153,002URLO240,CineQuest,30.246575342465757
154,002UYEH047,Pulse,24.0
155,002VKQJ659,Pulse,39.95
156,002VXNA655,Pulse,53.44171875
157,002WGSA012,CineQuest,49.3328990228013
158,002WKIG010,Pulse,50.48275862068965
159,002XLWQ630,ChillStream,151.2933698630137
160,002ZPKN335,Pulse,50.0
161,003AEKA966,LimeLight,40.32876712328767
162,003AFDK971,CineQuest,76.58829694323144
163,003ANID263,LimeLight,120.92580821917808
164,003DAQK199,ChillStream,151.17238356164384
165,003FHPQ342,CineQuest,7.28155339805825
166,003FIZU237,CineQuest,73.19999999999999
167,003FXVZ713,Pulse,65.99620253164555
168,003GPNN238,LimeLight,53.03684782608696
169,003HHJL570,Pulse,49.97
170,003HLEM814,CineQuest,36.03
171,003HOFE542,RetroReel,90.03
172,003IMVF953,RetroReel,196.54603305785125
173,003IPDP078,RetroReel,199.23387096774195
174,003ISHD993,ChillStream,50.0
175,003JAJC959,LimeLight,80.04
176,003JOSE263,CineQuest,76.82798833819243
177,003JXTS440,LimeLight,40.32876712328767
178,003KGDD155,LimeLight,40.31868493150685
179,003KHGQ561,ChillStream,151.2933698630137
180,003LTEX955,LimeLight,40.32372602739726
181,003NBZB582,Pulse,31.94383064516129
182,003NRLM550,LimeLight,120.986301369863
183,003OLXB119,Pulse,28.28
184,003ONER290,CineQuest,72.59178082191781
185,003QYGK056,ChillStream,50.416
186,003QZTI046,CineQuest,72.53128767123289
187,003SUPC452,RetroReel,119.92
188,003TCEP184,CineQuest,55.84136752136752
189,003TEQR186,LimeLight,42.124926108374375
190,003UKIB964,RetroReel,181.4794520547945
191,003UYFP763,RetroReel,60.49819178082192
192,003VDDJ532,ChillStream,154.04040404040404
193,003WHEB120,CineQuest,58.57707547169811
194,003WNAG684,ChillStream,4.232804232804227
195,003WSHV251,ChillStream,72.92294820717132
196,003XKHS955,LimeLight,123.93886153846157
197,003XTUL243,CineQuest,72.06
198,003XTUL243,Pulse,25.200438356164383
199,003YXVZ587,RetroReel,196.9182071713148
200,003YZJM392,LimeLight,108.24
201,003YZJM392,RetroReel,181.4794520547945
202,003ZHRQ771,LimeLight,122.91
203,003ZUGW210,RetroReel,60.0
204,003ZURQ459,ChillStream,50.416
205,003ZZGJ163,ChillStream,147.8677157360406
206,003ZZGJ163,Pulse,48.394520547945206
207,004AKNN688,ChillStream,47.88
208,004AMJN950,LimeLight,120.06
209,004AXNW235,CineQuest,93.52920962199312
210,004BELU613,ChillStream,50.02
211,004BTTQ071,LimeLight,120.92580821917808
212,004DCYD190,RetroReel,119.99
213,004EFKZ926,Pulse,27.31343283582089
214,004EPOB480,RetroReel,60.503232876712325
215,004ERWY396,CineQuest,48.0
216,004GBPK269,CineQuest,75.87907780979826
217,004GNEP305,LimeLight,40.32876712328767
218,004GNHV340,ChillStream,12.980769230769226
219,004ILUO342,LimeLight,40.32372602739726
220,004JATO962,RetroReel,97.59186666666666
221,004JKTR944,RetroReel,165.09370517928286
222,004JQHL248,RetroReel,74.68142857142857
223,004JVWK677,LimeLight,120.92580821917808
224,004KQJC323,LimeLight,121.04679452054796
225,004KXZQ857,RetroReel,52.75862068965517
226,004LDOW280,Pulse,9.4
227,004MHUO064,Pulse,52.29632876712329
228,004MTZV947,CineQuest,30.25665753424657
229,004NNGI157,RetroReel,89.98750000000001
230,004PAMY118,LimeLight,80.01
231,004PMLD524,LimeLight,122.52244019138756
232,004PNMJ902,CineQuest,76.92405
233,004PNMJ902,Pulse,52.57458563535912
234,004POHC309,LimeLight,60.0
235,004QHPK778,ChillStream,151.17238356164384
236,004QIOK665,RetroReel,202.26315789473685
237,004QKDC600,RetroReel,60.02
238,004QPCZ325,Pulse,40.1
239,004QZPU504,RetroReel,120.0
240,004RNEC476,ChillStream,154.50133333333335
241,004RPPT922,ChillStream,54.46428571428572
242,004SFGA279,LimeLight,137.67306451612902
243,004SZWZ820,Pulse,24.0
244,004TECZ734,LimeLight,40.33380821917808
245,004UOHX798,LimeLight,80.01
246,004VACU875,ChillStream,148.0296
247,004VACU875,Pulse,54.29
248,004WBSE248,CineQuest,66.99978417266188
249,004WBSE248,Pulse,41.588181818181816
250,004WDNE622,Pulse,67.07845454545455
251,004WENA386,Pulse,52.42739726027397
252,004WPRH738,ChillStream,99.96
253,004WSAQ537,ChillStream,51.58019801980197
254,004XLSY951,ChillStream,151.23287671232876
255,004XMMN681,LimeLight,131.0744951140065
256,004XNMR137,RetroReel,60.488109589041095
257,004XVQK228,CineQuest,100.67698550724636
258,004ZETP103,RetroReel,189.96539792387543
259,004ZVVX124,CineQuest,78.64408602150539
260,004ZXAB891,CineQuest,72.05
261,005AJTJ963,CineQuest,132.75443137254902
262,005APHH960,CineQuest,70.51655629139074
263,005APHH960,Pulse,23.465102639296187
264,005AVDY361,ChillStream,50.410958904109584
265,005BCIQ004,LimeLight,132.43421052631578
266,005CBWF649,Pulse,44.85294117647059
267,005CKJF445,LimeLight,122.0
268,005CLAH698,RetroReel,181.35846575342464
269,005CLOA577,RetroReel,60.488109589041095
270,005CRSD874,CineQuest,198.07
271,005CRSD874,Pulse,33.52318681318681
272,005CVHE823,CineQuest,72.53128767123287
273,005CVMO725,LimeLight,75.84544041450776
274,005CVMO725,RetroReel,183.5709192200557
275,005DEST751,ChillStream,100.02
276,005DTWK409,RetroReel,181.4189589041096
277,005EBJD636,Pulse,20.31623574144487
278,005EDVN799,RetroReel,198.9668882175227
279,005EQLX678,RetroReel,181.2979726027397
280,005FXWL713,CineQuest,30.24153424657534
281,005IKHP676,CineQuest,12.0
282,005IKHP676,LimeLight,31.92
283,005ITHJ033,LimeLight,19.99
284,005IWIX098,RetroReel,180.06
285,005IZSJ697,LimeLight,112.92596491228069
286,005JAMG408,LimeLight,120.986301369863
287,005KLHD033,ChillStream,100.0
288,005KMLV801,RetroReel,44.31317073170732
289,005LMLD320,LimeLight,123.8149846153846
290,005MQWT219,LimeLight,225.9006569343066
291,005MVVN443,Pulse,132.41
292,005NNEI219,CineQuest,72.0
293,005NTLW643,CineQuest,155.25
294,005OXQY492,Pulse,8.0
295,005PSDD172,ChillStream,50.416
296,005PTBD329,RetroReel,196.66827397260272
297,005PUYF561,LimeLight,130.3564077669903
298,005PXUP242,LimeLight,39.98
299,005PXZW655,Pulse,52.11650485436893
300,005QIBK768,Pulse,106.83978494623656
301,005QWTZ542,LimeLight,119.94
302,005RCWZ068,CineQuest,30.25161643835616
303,005RCWZ068,LimeLight,133.427004048583
304,005SNFH303,RetroReel,60.49819178082192
305,005TBNY053,Pulse,49.99
306,005TCXI940,CineQuest,53.71029508196722
307,005TLRF516,ChillStream,99.96
308,005TLRF516,Pulse,50.23529411764706
309,005TQVA378,LimeLight,121.04679452054796
310,005TXTH594,LimeLight,40.32372602739726
311,005UNBK676,RetroReel,60.488109589041095
312,005UXRN097,ChillStream,159.19408695652174
313,005UYEU370,CineQuest,21.50641592920354
314,005VGAL262,CineQuest,180.0
315,005XEKQ796,CineQuest,72.53128767123287
316,005YOXX437,ChillStream,150.12
317,005YPOG658,Pulse,59.46673611111112
318,005ZHSW573,CineQuest,22.42214532871972
319,006BIGJ762,LimeLight,121.04679452054796
320,006BIGJ762,RetroReel,63.91959798994974
321,006CNBH288,RetroReel,181.4189589041096
322,006COXT561,RetroReel,181.53994520547943
323,006CSAF205,LimeLight,40.0
324,006DQSO238,CineQuest,59.99
325,006DYJP348,Pulse,50.275186246418336
326,006EFVW924,CineQuest,69.35135135135135
327,006FKZP530,LimeLight,120.92580821917808
328,006GITA462,CineQuest,129.29305084745764
329,006GNTK163,LimeLight,120.86531506849316
330,006IDRX772,LimeLight,36.4819104477612
331,006KAHH236,Pulse,48.33402739726028
332,006KUQM142,CineQuest,84.58824207492796
333,006LUUT405,ChillStream,70.73863636363637
334,006LUUT405,Pulse,48.45501369863014
335,006LZLE549,Pulse,50.92173913043478
336,006MHQU901,Pulse,50.0
337,006OIZP651,ChillStream,141.57063829787236
338,006PDGI783,ChillStream,100.01
339,006RHZT505,LimeLight,122.645023923445
340,006RWGY195,ChillStream,100.02
341,006RZKK033,CineQuest,27.88203921568628
342,006TTDK719,RetroReel,181.4794520547945
343,006VAPC920,Pulse,52.22035714285715
344,006WDBZ552,RetroReel,196.60273972602735
345,006WTSZ851,LimeLight,40.32372602739726
346,006XYPC394,CineQuest,79.75995967741936
347,006YBEU125,RetroReel,190.03846153846155
348,006ZEHK792,Pulse,72.935
349,006ZEWQ508,CineQuest,72.59178082191781
350,006ZYSD972,ChillStream,39.86312292358803
351,007CRIB610,RetroReel,70.15974440894568
352,007DOGV973,ChillStream,99.98
353,007DQLA070,LimeLight,40.32876712328767
354,007DSJL773,CineQuest,75.66103448275862
355,007EBFN621,CineQuest,22.13276223776224
356,007EBFN621,RetroReel,8.5263157894737
357,007FENN617,ChillStream,72.91565737051793
358,007GCJV175,LimeLight,44.358090909090905
359,007GRXH229,RetroReel,181.4794520547945
360,007HEEG878,RetroReel,181.4794520547945
361,007HEYK079,ChillStream,165.92737160120845
362,007HNUM396,LimeLight,128.93767605633803
363,007IHUT323,CineQuest,83.09189189189189
364,007IONX010,Pulse,6.946633663366335
365,007JBHX382,RetroReel,29.99
366,007JCDC961,RetroReel,179.94
367,007JGNE522,RetroReel,90.30077205882353
368,007JGRB024,LimeLight,128.2362765957447
369,007JJBM916,ChillStream,50.416
370,007JNVU184,CineQuest,23.98
371,007JOPC871,LimeLight,140.0
372,007JYRX276,RetroReel,196.60273972602735
373,007KFTT629,ChillStream,50.410958904109584
374,007KYTZ045,LimeLight,125.6623282442748
375,007MHMM928,CineQuest,30.246575342465757
376,007MVBQ657,CineQuest,60.0
377,007NAMT384,RetroReel,181.4794520547945
378,007NELM107,LimeLight,40.32372602739726
379,007OCVT539,RetroReel,119.99
380,007QEIL853,Pulse,46.18540772532189
381,007QFCY161,LimeLight,54.01538745387454
382,007QFVA399,LimeLight,202.38480446927372
383,007QPBG581,ChillStream,151.23287671232876
384,007QSGD032,RetroReel,181.4794520547945
385,007RAHR336,Pulse,36.59268
386,007RBCZ425,Pulse,16.0
387,007SGGD254,CineQuest,72.06
388,007TUSZ303,CineQuest,50.93523287671232
389,007TUSZ303,Pulse,48.21304109589042
390,007TZKX369,ChillStream,50.410958904109584
391,007VYSV883,ChillStream,151.23287671232876
392,007WBUY207,Pulse,48.33402739726027
393,007WEBH532,Pulse,42.87818696883853
394,007WNPX422,ChillStream,50.40591780821917
395,007XAFB326,ChillStream,63.636363636363626
396,007XAFB326,CineQuest,70.64780392156862
397,007XAFB326,LimeLight,80.0
398,007XAZW495,Pulse,16.02
399,007XGFT366,Pulse,47.399844559585496
400,007XIUX386,ChillStream,50.416
401,007XJDU250,RetroReel,28.320876712328765
402,007YIIV021,CineQuest,30.246575342465757
403,007YODP449,Pulse,54.51063829787234
404,008BYAI639,ChillStream,150.0
405,008DEJF778,LimeLight,70.06896551724138
406,008EJGC563,CineQuest,56.27805668016194
407,008ENDY646,LimeLight,40.02
408,008ETUJ347,LimeLight,120.986301369863
409,008GCGC579,Pulse,52.49293150684931
410,008GHZM925,Pulse,48.51550684931507
411,008GLML250,RetroReel,60.49315068493151
412,008GPAN540,ChillStream,50.410958904109584
413,008HUFE310,CineQuest,185.02
414,008JIXA533,CineQuest,60.01
415,008JQHS769,Pulse,86.26297872340426
416,008KBIH389,CineQuest,75.33630901287555
417,008KKBT183,RetroReel,150.0
418,008KZIC544,Pulse,139.98000000000002
419,008LORV934,LimeLight,120.986301369863
420,008MAAZ132,RetroReel,192.56736842105263
421,008MMNO553,ChillStream,52.73775216138328
422,008MZRP930,RetroReel,61.16481894150418
423,008NBCW660,LimeLight,40.32372602739726
424,008NRPW586,RetroReel,196.60273972602735
425,008OLVY250,ChillStream,151.23287671232876
426,008OOOH210,CineQuest,60.05
427,008OOXI656,ChillStream,75.03
428,008PMLJ543,CineQuest,64.61545454545454
429,008POGX411,CineQuest,36.03
430,008PVUV767,CineQuest,78.59713432835821
431,008RBCH646,CineQuest,30.24153424657534
432,008RBZM621,LimeLight,40.31868493150685
433,008RGLC003,Pulse,48.12
434,008RWKF805,LimeLight,131.0029589041096
435,008RZUB139,ChillStream,125.0
436,008TNLY548,Pulse,52.285714285714285
437,008UZTO673,CineQuest,76.86
438,008VXDB743,RetroReel,181.4794520547945
439,008WMEQ926,Pulse,142.99730569948184
440,008WQQF994,ChillStream,24.98
441,008YNFU804,ChillStream,45.27
442,008YPQG160,CineQuest,30.24153424657534
443,008YUFH506,Pulse,25.210520547945205
444,009BNUY561,LimeLight,0.0
445,009BYWQ378,LimeLight,76.80065502183407
446,009DPLG842,CineQuest,48.0
447,009ECYS976,RetroReel,64.02332361516035
448,009FZVW489,ChillStream,39.96
449,009GTTM730,RetroReel,188.83083094555877
450,009GUTY233,RetroReel,243.97333333333333
451,009HIOA323,LimeLight,40.32372602739726
452,009IATS935,RetroReel,180.0
453,009IATV914,RetroReel,149.9
454,009IRTM799,ChillStream,165.4765460526316
455,009IZWB670,Pulse,36.00288343558282
456,009LMWG280,ChillStream,50.40591780821917
457,009MCBT205,LimeLight,132.68882175226588
458,009MLTF373,ChillStream,151.17238356164384
459,009MNVS084,LimeLight,42.55813953488372
460,009NCAP692,CineQuest,75.13948717948718
461,009NFTT664,Pulse,25.210520547945205
462,009OAZT384,LimeLight,120.986301369863
463,009ODJW058,Pulse,48.33402739726028
464,009OWTK397,LimeLight,120.0
465,009OXDM431,ChillStream,100.02
466,009PNHD703,LimeLight,40.0
467,009QUIZ198,CineQuest,49.82296028880867
468,009QVOZ628,Pulse,48.394520547945206
469,009RGXC784,RetroReel,181.4794520547945
470,009SDTY662,LimeLight,120.92580821917808
471,009ULAL921,CineQuest,172.35
472,009VHGO190,ChillStream,49.15730337078652
473,009WCWO485,ChillStream,150.07
474,009WCWO485,LimeLight,20.0
475,009XJFZ994,RetroReel,60.488109589041095
476,009YWEP229,LimeLight,80.04
477,009ZCKQ977,CineQuest,36.0
478,009ZMOL535,RetroReel,184.93280898876404
479,009ZNIP210,CineQuest,28.39182410423453
480,009ZQQW485,ChillStream,50.410958904109584
481,009ZQQW485,Pulse,48.51550684931507
482,009ZZUD567,LimeLight,40.33380821917808
483,010ADQH166,LimeLight,71.19339055793992
484,010BVRJ742,CineQuest,30.23649315068493
485,010DJRE528,ChillStream,75.17241379310344
486,010DJRE528,CineQuest,50.94061403508773
487,010DMBH921,ChillStream,163.96668493150685
488,010DWEH981,LimeLight,80.0
489,010EDES624,RetroReel,120.0
490,010EWIB677,ChillStream,100.0
491,010FGYR018,RetroReel,55.35714285714286
492,010FMTD776,CineQuest,72.47079452054795
493,010FMTD776,LimeLight,5.079365079365076
494,010FMTD776,Pulse,17.44604316546763
495,010FMTD776,RetroReel,31.709959349593504
496,010FVSN529,ChillStream,64.43661971830986
497,010HJKY577,RetroReel,180.0378417266187
498,010HMPU780,CineQuest,30.25161643835616
499,010HPEQ987,LimeLight,121.04679452054796
500,010IITI122,LimeLight,39.98
501,010IUXU575,LimeLight,80.12
502,010KHRW889,Pulse,49.33081730769231
503,010KWCU194,LimeLight,61.25523012552301
504,010LGPV785,ChillStream,100.0
505,010LGPV785,LimeLight,120.986301369863
506,010LUOI901,CineQuest,37.49198555956679
507,010MJGC911,LimeLight,131.06849315068493
508,010MURF353,CineQuest,30.23649315068493
509,010MURF353,Pulse,11.93731506849315
510,010MWWJ010,CineQuest,35.53398058252427
511,010NQGU354,RetroReel,181.53994520547943
512,010NQJM627,RetroReel,181.4794520547945
513,010OTFD477,LimeLight,80.0
514,010PKHU916,LimeLight,116.82356940509918
515,010PKHU916,RetroReel,154.3235294117647
516,010PRQG612,ChillStream,163.77008219178083
517,010PRQG612,Pulse,49.23131313131314
518,010PZZL366,ChillStream,118.96551724137932
519,010QFBK826,Pulse,25.205479452054792
520,010QKEH462,ChillStream,50.02
521,010QYQJ437,RetroReel,181.4189589041096
522,010RECN467,Pulse,24.0
523,010RSTN249,RetroReel,189.37344827586207
524,010SRCU881,RetroReel,87.06
525,010SSVA945,LimeLight,132.8048514851485
526,010SYJP308,CineQuest,30.25161643835616
527,010SYJP308,Pulse,48.8
528,010UGQJ077,LimeLight,128.03595
529,010UXXD311,LimeLight,120.0
530,010UZAZ742,CineQuest,30.261698630136987
531,010UZAZ742,LimeLight,97.87791780821917
532,010VECF139,LimeLight,40.32876712328767
533,010VUDQ027,CineQuest,60.0
534,010WSZH215,LimeLight,60.03
535,010WSZH215,RetroReel,60.503232876712325
536,010XIHY104,CineQuest,72.65227397260274
537,010XTJU142,LimeLight,40.33884931506849
538,010YAZO858,RetroReel,181.4189589041096
539,010ZCIU076,Pulse,31.96
540,010ZSQB664,ChillStream,50.42104109589041
541,010ZVPP569,ChillStream,151.23287671232876
542,011ABCI893,LimeLight,79.99
543,011ACZS629,CineQuest,72.65227397260274
544,011ALNE291,Pulse,29.89598039215686
545,011ANYH850,LimeLight,60.77645161290323
546,011ARBM077,RetroReel,181.35846575342467
547,011BBQE645,Pulse,48.45501369863014
548,011BJZH343,RetroReel,115.59821052631578
549,011CGFJ290,CineQuest,30.246575342465757
550,011CJIS986,CineQuest,47.96
551,011CQIW361,LimeLight,128.98678414096918
552,011CWGV337,CineQuest,82.52593301435408
553,011DGAN495,LimeLight,135.55555555555554
554,011EGMN914,CineQuest,30.863147208121823
555,011ENKO556,RetroReel,181.4794520547945
556,011ESHZ072,ChillStream,100.0
557,011GGIZ636,ChillStream,100.0
558,011GXVT794,Pulse,179.059375
559,011HXJH357,ChillStream,100.0
560,011IAHZ786,ChillStream,49.98
561,011KFFE381,ChillStream,73.49397590361446
562,011KFWT471,LimeLight,80.01
563,011KYJL020,CineQuest,30.23649315068493
564,011LEDV211,CineQuest,33.47003048780488
565,011LPLI232,CineQuest,45.25633027522936
566,011LSEX181,LimeLight,18.37838297872341
567,011LSEX181,Pulse,0.0
568,011LXVA830,CineQuest,54.001728395061726
569,011LXVA830,LimeLight,120.986301369863
570,011MUSP833,ChillStream,163.83561643835617
571,011MUSP833,RetroReel,60.49315068493151
572,011MWSU369,CineQuest,47.46
573,011NRGI740,RetroReel,60.49819178082192
574,011PLWH405,RetroReel,181.4794520547945
575,011PNDQ451,LimeLight,80.01
576,011QAYX660,LimeLight,122.40802675585284
577,011QKAP204,ChillStream,163.83561643835617
578,011RJQJ064,LimeLight,132.12788659793816
579,011SJTJ727,CineQuest,30.246575342465757
580,011SXUM623,RetroReel,181.4794520547945
581,011TADD214,LimeLight,41.59090909090909
582,011TPZO831,RetroReel,60.0
583,011VGFI457,RetroReel,196.66827397260272
584,011VJJL464,CineQuest,84.07
585,011VUPG544,ChillStream,160.711171875
586,011WHSO110,ChillStream,36.93379790940766
587,011WHSO110,LimeLight,40.60778280542986
588,011WNBL181,LimeLight,120.0
589,011WSIB861,CineQuest,80.54874345549737
590,011XRNL422,CineQuest,30.25161643835616
591,011YPPT247,LimeLight,120.92580821917808
592,011YVHW125,ChillStream,50.02
593,011YZHO566,CineQuest,204.12
594,011ZBZK802,Pulse,152.49
595,011ZCGJ198,LimeLight,120.986301369863
596,011ZZPY267,CineQuest,150.66666666666669
597,012AERU493,Pulse,41.2
598,012BUHY644,CineQuest,30.246575342465757
599,012BVEM711,LimeLight,120.92580821917808
600,012BZSE813,LimeLight,123.710472972973
601,012CDCC833,CineQuest,30.246575342465757
602,012COHA617,RetroReel,181.4189589041096
603,012COPQ802,LimeLight,120.986301369863
604,012DCNN613,ChillStream,158.17785467128027
605,012DTLS017,Pulse,52.49293150684931
606,012EATX685,LimeLight,120.92580821917808
607,012EMZA741,Pulse,25.205479452054792
608,012EOCL372,CineQuest,39.92727272727273
609,012EOCL372,LimeLight,98.48422818791947
610,012FYQI592,CineQuest,72.71276712328766
611,012GHKT061,LimeLight,79.99
612,012GHKT061,RetroReel,202.398
613,012GOPO394,LimeLight,120.06
614,012GYNX134,LimeLight,40.32372602739726
615,012HAOO047,RetroReel,30.0
616,012HJBP638,ChillStream,65.59139784946237
617,012IALG117,Pulse,139.25
618,012IKLM919,CineQuest,72.59178082191781
619,012IQTQ643,ChillStream,100.0
620,012JTXS726,LimeLight,120.92580821917808
621,012KISU758,Pulse,25.210520547945205
622,012KUUP502,LimeLight,80.0
623,012NJAL303,CineQuest,72.59178082191781
624,012NKCT509,Pulse,147.30413127413127
625,012NKNL498,RetroReel,181.4189589041096
626,012OKEW335,ChillStream,100.01
627,012QCKT959,Pulse,48.33402739726027
628,012QOKK113,ChillStream,151.17238356164384
629,012QOKK113,LimeLight,193.59261992619923
630,012QPKE887,LimeLight,40.32876712328767
631,012QPKE887,Pulse,22.97875939849624
632,012QVGZ928,Pulse,38.46
633,012ROSW222,LimeLight,100.0
634,012ROSW222,RetroReel,119.92
635,012STHR868,LimeLight,40.0
636,012TJBH317,Pulse,20.32786885245902
637,012VORL281,LimeLight,80.04
638,012WZEO776,RetroReel,184.28959731543625
639,012ZXOJ609,CineQuest,200.47029585798816
640,013BMDE862,CineQuest,72.53128767123289
641,013BMDE862,Pulse,32.0
